clave,descripcion,unidad,precio,fuente,fecha,estado
PLASBAR-DANESA-TOP-HM-180X153-MARFIL,"Tina danesa top HM 180x153 marfil Plasbar (hidromasaje, con motobomba)",pza,83371.97,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-DESEO-HM-177X104-BLANCO,"Tina deseo HM 177x104 blanco Plasbar (hidromasaje, con motobomba)",pza,74900.08,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-DESEO-HM-177X104-MARFIL,"Tina deseo HM 177x104 marfil Plasbar (hidromasaje, con motobomba)",pza,74900.08,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ESCOCESA-TOP-HM-180X120-BLANCO,"Tina escocesa top HM 180x120 blanco Plasbar (hidromasaje, con motobomba)",pza,60100.66,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ESCOCESA-TOP-HM-180X120-MARFIL,"Tina escocesa top HM 180x120 marfil Plasbar (hidromasaje, con motobomba)",pza,60100.66,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ESPAÑOLA-TOP-HM-180X120-BLANCO,"Tina española top HM 180x120 blanco Plasbar (hidromasaje, con motobomba)",pza,38084.54,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ESPAÑOLA-TOP-HM-180X120-MARFIL,"Tina española top HM 180x120 marfil Plasbar (hidromasaje, con motobomba)",pza,38084.54,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-FINLANDESA-TOP-HM-180X120-BLANCO,"Tina finlandesa top HM 180x120 blanco Plasbar (hidromasaje, con motobomba)",pza,66265.40,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-FINLANDESA-TOP-HM-180X120-MARFIL,"Tina finlandesa top HM 180x120 marfil Plasbar (hidromasaje, con motobomba)",pza,66265.40,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ILUSION-HM-172X98-BLANCO,"Tina ilusion HM 172x98 blanco Plasbar (hidromasaje, con motobomba)",pza,72158.22,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ILUSION-HM-172X98-MARFIL,"Tina ilusion HM 172x98 marfil Plasbar (hidromasaje, con motobomba)",pza,72158.22,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-INGLESA-TOP-HM-151X151-BLANCO,"Tina inglesa top HM 151x151 blanco Plasbar (hidromasaje, con motobomba)",pza,69664.17,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-INGLESA-TOP-HM-151X151-MARFIL,"Tina inglesa top HM 151x151 marfil Plasbar (hidromasaje, con motobomba)",pza,69664.17,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-IRLANDESA-TOP-HM-180X118-BLANCO,"Tina irlandesa top HM 180x118 blanco Plasbar (hidromasaje, con motobomba)",pza,83124.17,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-IRLANDESA-TOP-HM-180X118-MARFIL,"Tina irlandesa top HM 180x118 marfil Plasbar (hidromasaje, con motobomba)",pza,83124.17,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ITALIANA-TOP-HM-1825X138-BLANCO,"Tina italiana top HM 182.5x138 blanco Plasbar (hidromasaje, con motobomba)",pza,90224.57,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ITALIANA-TOP-HM-1825X138-MARFIL,"Tina italiana top HM 182.5x138 marfil Plasbar (hidromasaje, con motobomba)",pza,90224.57,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-MATISSE-PLUS-HM-180X130X69-BLANCO,"Tina matisse plus HM 180x130x69 blanco Plasbar (hidromasaje, con motobomba)",pza,90224.57,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-MATISSE-PLUS-HM-180X130X69-MARFIL,"Tina matisse plus HM 180x130x69 marfil Plasbar (hidromasaje, con motobomba)",pza,90224.57,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-MEXICANA-TOP-HM-165X165-BLANCO,"Tina mexicana top HM 165x165 blanco Plasbar (hidromasaje, con motobomba)",pza,97078.53,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-MEXICANA-TOP-HM-165X165-MARFIL,"Tina mexicana top HM 165x165 marfil Plasbar (hidromasaje, con motobomba)",pza,97078.53,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-NEZZIA-HM-167X91-BLANCO,"Tina nezzia HM 167x91 blanco Plasbar (hidromasaje, con motobomba)",pza,74900.08,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-NEZZIA-HM-167X91-MARFIL,"Tina nezzia HM 167x91 marfil Plasbar (hidromasaje, con motobomba)",pza,74900.08,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-NORDICA-TOP-HM-152X91-BLANCO,"Tina nordica top HM 152x91 blanco Plasbar (hidromasaje, con motobomba)",pza,55712.67,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-NORDICA-TOP-HM-152X91-MARFIL,"Tina nordica top HM 152x91 marfil Plasbar (hidromasaje, con motobomba)",pza,55712.67,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-NORDICA-TOP-HM-167X91-BLANCO,"Tina nordica top HM 167x91 blanco Plasbar (hidromasaje, con motobomba)",pza,55712.67,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-NORDICA-TOP-HM-167X91-MARFIL,"Tina nordica top HM 167x91 marfil Plasbar (hidromasaje, con motobomba)",pza,55712.67,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-NORDICA-TOP-HM-180X91-BLANCO,"Tina nordica top HM 180x91 blanco Plasbar (hidromasaje, con motobomba)",pza,57906.10,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-NORDICA-TOP-HM-180X91-MARFIL,"Tina nordica top HM 180x91 marfil Plasbar (hidromasaje, con motobomba)",pza,57906.10,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-SOLARE-HM-DIAM-180-BLANCO,"Tina solare HM diam 180 blanco Plasbar (hidromasaje, con motobomba)",pza,76518.13,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-SOLARE-HM-DIAM-180-MARFIL,"Tina solare HM diam 180 marfil Plasbar (hidromasaje, con motobomba)",pza,76518.13,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ZERO-HM-DIAM-170-BLANCO,"Tina zero HM diam 170 blanco Plasbar (hidromasaje, con motobomba)",pza,97078.53,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
PLASBAR-ZERO-HM-DIAM-170-MARFIL,"Tina zero HM diam 170 marfil Plasbar (hidromasaje, con motobomba)",pza,97078.53,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado 2026 de líneas vigentes Plasbar: $24,834-49,669 con IVA (surtidor.com)",2026-09,derivado del catálogo
ROTO-TIN-TRI-450,"Tinaco Rotoplas tricapa 450 L equipado (válvula de llenado, flotador, multiconector con válvula, jarro de aire, filtro)",pza,2032.05,"Regla: tricapa 1100 L equipado ($3,800 con IVA) × relación de precios por capacidad de Plomería Selecta (1,502.34/2,421.92 = 0.620) ÷ 1.16",2026-09,referencia
ROTO-TIN-TRI-600,"Tinaco Rotoplas tricapa 600 L equipado (válvula de llenado, flotador, multiconector con válvula, jarro de aire, filtro)",pza,2285.14,"Regla: tricapa 1100 L equipado ($3,800 con IVA) × relación de precios por capacidad de Plomería Selecta (1,689.46/2,421.92 = 0.698) ÷ 1.16",2026-09,referencia
ROTO-TIN-TRI-750,"Tinaco Rotoplas tricapa 750 L equipado (válvula de llenado, flotador, multiconector con válvula, jarro de aire, filtro)",pza,2471.36,"Regla: tricapa 1100 L equipado ($3,800 con IVA) × relación de precios por capacidad de Plomería Selecta (1,827.13/2,421.92 = 0.754) ÷ 1.16",2026-09,referencia
ROTO-TIN-TRI-1100,"Tinaco Rotoplas tricapa 1100 L equipado (válvula de llenado, flotador, multiconector con válvula, jarro de aire, filtro)",pza,3275.86,"Tricapa 1100 L equipado: Home Depot $3,099 (promoción) a $4,239; Plomería Selecta Plus equipado $3,480-4,578 con IVA. Se toma $3,800 ÷ 1.16",2026-09,validado con rango de mercado
ROTO-TIN-TRI-2500,"Tinaco Rotoplas tricapa 2500 L equipado (válvula de llenado, flotador, multiconector con válvula, jarro de aire, filtro)",pza,7327.59,"Tricapa Plus 2500 L equipado: Coppel $7,999 (promoción) / $9,999 lista con IVA (jul-2026). Se toma $8,500 ÷ 1.16",2026-09,validado con rango de mercado
ROTO-TIN-HOR-123,Tinaco horizontal 1100 L (equivalente vigente: tricapa horizontal con 2 soportes) equipado,pza,3299.53,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado Libre muestra tinacos horizontales 1100 L de $2,273 a $3,999 con IVA sin especificar equipamiento; sin precio de lista verificable",2026-09,derivado del catálogo
ROTO-TIN-JET-124,Tinaco Rotoplas Jet 1100 L con accesorios,pza,5342.32,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado Libre muestra tinacos horizontales 1100 L de $2,273 a $3,999 con IVA sin especificar equipamiento; sin precio de lista verificable",2026-09,derivado del catálogo
ROTO-TIN-JET-125,Tinaco Rotoplas Jet horizontal 1100 L con accesorios,pza,6433.56,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado Libre muestra tinacos horizontales 1100 L de $2,273 a $3,999 con IVA sin especificar equipamiento; sin precio de lista verificable",2026-09,derivado del catálogo
ROTO-TIN-HOR-130,"Tinaco Rotoplas tricapa horizontal 1100 L con 2 soportes, equipado",pza,4693.45,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación de esta tarjeta). Mercado Libre muestra tinacos horizontales 1100 L de $2,273 a $3,999 con IVA sin especificar equipamiento; sin precio de lista verificable",2026-09,derivado del catálogo
ROTO-CIS-1200-B,"Cisterna Rotoplas 1,200 L con bomba centrífuga 1/2 HP (sin accesorios)",pza,6177.20,"Plomerama/Construrama: cisterna 1,200 L con bomba $6,177.20 antes de IVA (con 15 % de descuento)",2026-09,validado con rango de mercado
ROTO-CIS-2800-EQ,"Cisterna Rotoplas 2,800 L equipada (bomba 1/2 HP, filtro, flotador, válvulas)",pza,10688.79,"FH Ferreterías 2026: con equipo desde $12,399 con IVA; otros distribuidores $14,810-14,999. Se toma $12,399 ÷ 1.16",2026-09,validado con rango de mercado
ROTO-CIS-5000-EQ,"Cisterna Rotoplas 5,000 L equipada (bomba, filtro, flotador, válvulas)",pza,19124.14,"FH Ferreterías 2026: con equipo desde $22,184 con IVA (sin equipo $18,359) ÷ 1.16",2026-09,validado con rango de mercado
ROTO-CIS-10000-EQ,"Cisterna Rotoplas 10,000 L equipada (bomba, filtro Hydro-Net, flotador, válvulas)",pza,37150.00,"FH Ferreterías 2026: con equipo desde $43,094 con IVA; rango de mercado $34,099-47,149 ÷ 1.16",2026-09,validado con rango de mercado
ROTO-CIS-1000-H,"Cisterna/tanque horizontal Rotoplas 1,000 L (sin bomba)",pza,3779.23,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación). Mercado Libre: cisternas Rotoplas 1,000 L desde $13,499 con IVA (dato aislado, sin especificación)",2026-09,derivado del catálogo
ROTO-BIO-600,"Biodigestor autolimpiable Rotoplas 600 L con accesorios (filtro, válvula de extracción de lodos)",pza,9826.72,"FH Ferreterías 2026: biodigestor autolimpiable 600 L $11,399 con IVA ÷ 1.16",2026-09,validado con rango de mercado
ROTO-BIO-1300,"Biodigestor autolimpiable Rotoplas 1300 L con accesorios (filtro, válvula de extracción de lodos)",pza,14003.45,"Biodigestor autolimpiable 1,300 L: $16,244 con IVA (FH); Home Depot $17,899; Plomería Universal $13,596-16,995. Se toma $16,244 ÷ 1.16",2026-09,validado con rango de mercado
ROTO-BIO-3000,"Biodigestor autolimpiable Rotoplas 3000 L con accesorios (filtro, válvula de extracción de lodos)",pza,48878.45,"Home Depot México: biodigestor autolimpiable 3,000 L $56,699 con IVA ÷ 1.16",2026-09,validado con rango de mercado
ROTO-BIO-7000,"Biodigestor autolimpiable Rotoplas 7000 L con accesorios (filtro, válvula de extracción de lodos)",pza,63231.90,"Home Depot Pro: biodigestor autolimpiable 7,000 L $73,349 con IVA (antes $81,499) ÷ 1.16",2026-09,validado con rango de mercado
ROTO-BOMBA-136,Bomba periférica Rotoplas 1/2 HP,pza,1665.94,"Regla: centrífuga 1/2 HP ($2,001.71 sin IVA, Construrama) × 0.832 (relación del equipo implícito en los P.U. de Construbase)",2026-09,referencia
ROTO-BOMBA-137,Bomba periférica Rotoplas 3/4 HP,pza,2972.70,"Regla: centrífuga 1/2 HP ($2,001.71 sin IVA, Construrama) × 1.485 (relación del equipo implícito en los P.U. de Construbase)",2026-09,referencia
ROTO-BOMBA-138,Bomba centrífuga Rotoplas 1/2 HP (320001),pza,2001.71,"Construrama Plomerama: $2,001.71 + IVA; TAMEX $2,617.20 con IVA (lista $2,986.97); Surtidor $2,271.35",2026-09,validado con rango de mercado
ROTO-BOMBA-139,Bomba centrífuga Rotoplas 3/4 HP,pza,3112.47,"Regla: centrífuga 1/2 HP ($2,001.71 sin IVA, Construrama) × 1.555 (relación del equipo implícito en los P.U. de Construbase)",2026-09,referencia
ROTO-BOMBA-140,Bomba centrífuga Rotoplas 1 HP,pza,3475.95,"Regla: centrífuga 1/2 HP ($2,001.71 sin IVA, Construrama) × 1.736 (relación del equipo implícito en los P.U. de Construbase)",2026-09,referencia
ROTO-BOMBA-141,Bomba sumergible Rotoplas 1/3 HP,pza,1920.53,"Regla: sumergible 1/2 HP ($2,732.88 sin IVA) × 0.703 (relación del equipo implícito en los P.U. de Construbase)",2026-09,referencia
ROTO-BOMBA-142,Bomba sumergible Rotoplas 1/2 HP (320005),pza,2732.88,"Rotoplas sumergible 1/2 HP: precio regular $3,170.14 con IVA (MN Home Center/Rotoplas); promociones $1,617-2,021 ÷ 1.16",2026-09,validado con rango de mercado
ROTO-HIDRO-34-24,Equipo hidroneumático Rotoplas 3/4 HP (bomba Jet 600) con tanque de 24 L,pza,3619.78,"bombasumergible.com.mx: sistema hidroneumático 3/4 HP Rotoplas Rotobomba Jet 600, $4,198.95 con IVA ÷ 1.16 (una sola fuente)",2026-09,referencia
ROTO-HIDRO-1-72,Equipo hidroneumático Rotoplas 1 HP con tanque de 72 L,pza,11737.44,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación). Mercado contradictorio: Construenvío 1 HP/72 L $7,010.19; Plomería Universal 1 HP 72-132 L $16,496-20,620 con IVA",2026-09,derivado del catálogo
ROTO-HIDRO-1-132,Equipo hidroneumático Rotoplas 1 HP con tanque de 132 L,pza,15935.70,"Derivado del P.U. actualizado de Construbase (P.U. ÷ 1.284 menos instalación). Mercado contradictorio: Construenvío 1 HP/72 L $7,010.19; Plomería Universal 1 HP 72-132 L $16,496-20,620 con IVA",2026-09,derivado del catálogo
CALOREX-G-10,"Calentador de depósito Calorex G-10 gas LP 38 L, 1 servicio",pza,4137.93,"Calorex Maximus G-10 LP: Coppel $3,499 (promoción) a $5,399; Maximus Advance $6,376 con IVA. Se toma $4,800 ÷ 1.16",2026-09,validado con rango de mercado
CALOREX-G-15,"Calentador de depósito Calorex G-15 gas LP 62 L, 1.5 servicios",pza,5223.51,"Calorex Maximus G-15 LP: Surtidor $6,059.27 con IVA (lista $8,534.19, -29 %) ÷ 1.16",2026-09,validado con rango de mercado
CALOREX-G-20,"Calentador de depósito Calorex G-20 gas LP 72 L, 2 servicios",pza,6544.82,"Calorex Maximus G-20 LP: Surtidor $7,591.99 con IVA (lista $10,692.95) ÷ 1.16",2026-09,validado con rango de mercado
CALOREX-G-30,"Calentador de depósito Calorex G-30 gas LP 103 L, 3 servicios",pza,7672.41,"Calorex Maximus G-30: $8,395-9,599 con IVA (Ferrepat, Surtidor). Se toma $8,900 ÷ 1.16",2026-09,validado con rango de mercado
CALOREX-G-40,"Calentador de depósito Calorex G-40 gas LP 132 L, 4 servicios",pza,8538.79,"Calorex Maximus G-40 LP: $9,905 con IVA (Bricomark/Surtidor) ÷ 1.16",2026-09,validado con rango de mercado
CALOREX-G-60,"Calentador de depósito Calorex G-60 gas LP 200 L, 6 servicios",pza,14051.72,"Calorex Maximus G-60 LP: $16,071-16,479 con IVA (distribuidores). Se toma $16,300 ÷ 1.16",2026-09,validado con rango de mercado
CALOREX-75-76-CX,"Calentador de depósito Calorex 75-76 CX gas LP 280 L, 8 servicios (comercial)",pza,47973.28,"Calorex comercial 75-76 CX LP: Home Depot Pro $55,649; Surtidor $55,055-56,247 (con descuento); HD $57,875 con IVA. Se toma $55,649 ÷ 1.16",2026-09,validado con rango de mercado
CALOREX-100-83-CX,"Calentador de depósito Calorex 100-83 CX gas LP 360 L, 9 servicios (comercial)",pza,58795.57,"Calorex comercial 100-83 CX LP: Surtidor $68,202.86 con IVA (lista $85,253.57, -20 %); Home Depot Pro $75,295. Se toma $68,202.86 ÷ 1.16",2026-09,validado con rango de mercado
MAGAMEX-38-LP,"Calentador de depósito económico 38 L (10 gal) gas LP, 1 servicio (Magamex Arturito ecológico o similar)",pza,2369.83,"Azulemex 2026: Magamex Arturito automático 38 L ecológico gas LP $2,749 con IVA ÷ 1.16",2026-09,validado con rango de mercado
SIEMENS-MB-154,Motobomba centrífuga Siemens 1/2 HP,pza,1616.59,"Regla: motobomba Siemens 1 HP ($2,327.59 sin IVA) × 0.695 (relación del equipo implícito en los P.U. de Construbase)",2026-09,referencia
SIEMENS-MB-155,Motobomba centrífuga Siemens 3/4 HP,pza,1836.86,"Regla: motobomba Siemens 1 HP ($2,327.59 sin IVA) × 0.789 (relación del equipo implícito en los P.U. de Construbase)",2026-09,referencia
SIEMENS-MB-156,Motobomba centrífuga Siemens 1 HP,pza,2327.59,"Motobomba centrífuga Siemens 1 HP: Sears $2,609-3,149, Claroshop $2,459-2,999, Walmart $1,959 con IVA. Se toma $2,700 ÷ 1.16",2026-09,validado con rango de mercado
SIEMENS-MB-157,Motobomba centrífuga Siemens 1 1/2 HP,pza,2269.11,"Regla: motobomba Siemens 1 HP ($2,327.59 sin IVA) × 0.975 (relación del equipo implícito en los P.U. de Construbase)",2026-09,referencia
